0.9078851846335991,0.07961794312613169
0.12374840052486846,0.6319970308567805
0.10436209136556462,0.3870061594753009
0.8086160215082681,0.9896196536373663
0.5614422828920806,0.2866901488383612
0.7344462840018534,0.10462395256134338
0.7236980045735928,0.9470816705634596
0.9729521634648404,0.39686042083184325
0.25367612923182237,0.5735036109892568
0.021586263959369467,0.6043117626740673
0.8938226116037236,0.9509657345943648
0.19502339846793637,0.10143034973596676
0.25151497210299945,0.8602996071420363
0.967407708829735,0.7742063301293907
0.8423059052011559,0.5935830488712868
0.8421081686151656,0.3180518127643732
0.3804374417111941,0.3331070312223312
0.15363524549591,0.9144407240432616
0.7717662293766884,0.5650780981172517
0.967059558934073,0.0809385123750711
0.24248596504532027,0.9735191773876739
0.2558259524341191,0.9734683666830505
0.16365154715000618,0.979150543602481
0.9658183779844163,0.2543027241402597
0.7545560548872281,0.1466394313008793
0.16207749925874704,0.7522529280712198
0.9468077706322102,0.17426589266827397
0.01204493730471834,0.870476740975817
0.023503676328327727,0.3718726870027773
0.37450623781966597,0.9273320666496624
0.05905377093536268,0.6312976990650894
0.9949933586158524,0.15230595400773794
0.6950925168990747,0.5533812863796732
0.034011115008810155,0.6120951754765368
0.5947516510687408,0.6532455323223294
0.27820423122860816,0.23831918130563734
0.12110440822787616,0.9269629950137279
0.8782057864758881,0.16684786612061753
0.6397373721576627,0.3465727108946536
0.8212862081091016,0.790370515391378
0.28327336263043146,0.13090002670353063
0.0028719094835537584,0.33351835955965203
0.6213512678505305,0.6093230029584025
0.0893348946694954,0.25348892480107155
0.5922848841846169,0.7502060168151548
0.7553748920950522,0.11854769019691147
0.07955043750579627,0.09293001325787986
0.9272647148496983,0.42625071326670716
0.383002131530517,0.14876255102644187
0.07235001759700177,0.18857969948389885
0.54211090812139,0.06492164759073571
0.34220678274220084,0.6228940541719191
0.5901415124757413,0.4313197522973842
0.24851036665840798,0.7035901293633541
0.45509053080193573,0.9843345867993207
0.6156231583156092,0.9525949716634046
0.5246913561284244,0.21633858261951255
0.6638975358229825,0.1891343946462819
0.981287035084707,0.24959474301599527
0.3789080546434286,0.13252319331433893
0.1998260326173369,0.9024337643588894
0.6500881839627374,0.7199639087420312
0.1893248228554567,0.05339109478967419
0.45815385944311593,0.9023603119203705
0.6543080636348102,0.45697409364503006
0.7977515473024088,0.9778678753510684
0.9287749180122101,0.6048959776017735
0.31342592838659733,0.5294045237043487
0.3291587276083393,0.3458137678628226
0.04212109632118488,0.7566657075333201
0.07575461329966404,0.24687455125011581
0.7970228764223967,0.5632018643439064
0.8754103834805311,0.16865019087641697
0.17717470012747727,0.43973056007521616
0.3478625688705642,0.6200071274338101
0.4638368906151846,0.728155293818782
0.7581688295620481,0.5246845000525432
0.5530648948111958,0.8456277676055974
0.5361346024753144,0.7648076054686013
0.524679582569041,0.6893646588411839
0.31451533974721024,0.1566476844172463
0.8856791694443028,0.4158577521674366
0.35753266792653493,0.8407431617158193
0.11060044766740851,0.060460359063053803
0.19410588976783572,0.3577720221257422
0.9757023441321955,0.12476929994039343
0.8589752353311226,0.694191973781412
0.2918454137150187,0.11920144582364678
0.807923086522356,0.37529752134315775
0.3109277737777848,0.7590762484017957
0.7258680839434656,0.5400005922414253
0.4144250496775468,0.9425382189758609
0.6353940099597125,0.5137202488978196
0.48042861754371036,0.4925133560966102
0.8942928303983958,0.795301771124412
0.549397434213477,0.14788413368403064
0.07282489316212981,0.2142404650393771
0.3116415456412063,0.7216026621451403
0.2178295752234647,0.3950682005831714
0.3487202568657388,0.20351386080768474
